"","Bacteria","Phage","Status"
"7983","T12_8","P2T21_L-C-_1",1
"7984","T12_12","P2T21_L-C-_1",1
"7985","T12_13","P2T21_L-C-_1",1
"7986","T12_4","P2T21_L-C-_1",1
"7987","T12_1","P2T21_L-C-_1",1
"7988","T15_18","P2T21_L-C-_1",0
"7989","T15_9","P2T21_L-C-_1",1
"7990","T15_13","P2T21_L-C-_1",0
"7991","T15_21","P2T21_L-C-_1",0
"7992","T15_8","P2T21_L-C-_1",0
"7993","T15_20","P2T21_L-C-_1",0
"7994","T15_5","P2T21_L-C-_1",0
"7995","T15_16","P2T21_L-C-_1",0
"7996","T15_4","P2T21_L-C-_1",0
"7997","T15_12","P2T21_L-C-_1",0
"7998","T15_22","P2T21_L-C-_1",0
"7999","T15_25","P2T21_L-C-_1",0
"8000","T21_5","P2T21_L-C-_1",0
"8001","T15_1","P2T21_L-C-_1",0
"8002","T15_2","P2T21_L-C-_1",0
"8003","T15_10","P2T21_L-C-_1",0
"8004","T15_11","P2T21_L-C-_1",0
"8005","T15_19","P2T21_L-C-_1",0
"8006","T15_23","P2T21_L-C-_1",0
"8007","T15_24","P2T21_L-C-_1",0
"8008","T15_6","P2T21_L-C-_1",0
"8009","T21_2","P2T21_L-C-_1",0
"8010","T15_15","P2T21_L-C-_1",0
"8011","T15_3","P2T21_L-C-_1",1
"8012","T15_14","P2T21_L-C-_1",1
"8013","T18_9","P2T21_L-C-_1",1
"8014","T18_17","P2T21_L-C-_1",1
"8015","T18_19","P2T21_L-C-_1",1
"8016","T18_25","P2T21_L-C-_1",1
"8017","T18_21","P2T21_L-C-_1",0
"8018","T18_22","P2T21_L-C-_1",0
"8019","T15_7","P2T21_L-C-_1",0
"8020","T18_2","P2T21_L-C-_1",0
"8021","T18_3","P2T21_L-C-_1",0
"8022","T18_4","P2T21_L-C-_1",0
"8023","T18_6","P2T21_L-C-_1",0
"8024","T18_7","P2T21_L-C-_1",0
"8025","T18_15","P2T21_L-C-_1",0
"8026","T18_1","P2T21_L-C-_1",1
"8027","T18_24","P2T21_L-C-_1",0
"8028","T18_11","P2T21_L-C-_1",0
"8029","T18_12","P2T21_L-C-_1",0
"8030","T18_16","P2T21_L-C-_1",0
"8031","T18_18","P2T21_L-C-_1",0
"8032","T18_8","P2T21_L-C-_1",0
"8033","T18_13","P2T21_L-C-_1",0
"8034","T18_23","P2T21_L-C-_1",0
"8035","T18_10","P2T21_L-C-_1",0
"8036","T18_20","P2T21_L-C-_1",0
"8037","T18_26","P2T21_L-C-_1",1
"8038","T18_14","P2T21_L-C-_1",0
"8039","T12_11","P2T21_L-C-_1",0
"8040","T15_17","P2T21_L-C-_1",0
"8041","T18_5","P2T21_L-C-_1",0
"8042","T21_1","P2T21_L-C-_1",0
"8043","T21_3","P2T21_L-C-_1",0
"8044","T21_4","P2T21_L-C-_1",0
"8045","T21_6","P2T21_L-C-_1",0
"8046","T21_7","P2T21_L-C-_1",0
"8047","T21_8","P2T21_L-C-_1",0
"8048","T21_9","P2T21_L-C-_1",0
"8049","T21_10","P2T21_L-C-_1",0
"8050","T21_11","P2T21_L-C-_1",0
"8051","T21_12","P2T21_L-C-_1",0
"8052","T21_13","P2T21_L-C-_1",0
"8053","T21_14","P2T21_L-C-_1",0
"8054","T21_15","P2T21_L-C-_1",0
"8055","T21_16","P2T21_L-C-_1",0
"8056","T21_17","P2T21_L-C-_1",0
"8057","T21_18","P2T21_L-C-_1",0
"8058","T21_19","P2T21_L-C-_1",0
"8059","T21_20","P2T21_L-C-_1",0
"8060","T21_21","P2T21_L-C-_1",0
"8061","T21_22","P2T21_L-C-_1",0
"8062","T21_23","P2T21_L-C-_1",0
"8063","T21_24","P2T21_L-C-_1",0
"8064","T21_25","P2T21_L-C-_1",0
"8065","T3_2","P2T21_L-C-_3",1
"8066","T3_4","P2T21_L-C-_3",1
"8067","T3_6","P2T21_L-C-_3",1
"8068","T3_7","P2T21_L-C-_3",1
"8069","T3_8","P2T21_L-C-_3",1
"8070","T3_10","P2T21_L-C-_3",1
"8071","T3_11","P2T21_L-C-_3",1
"8072","T3_12","P2T21_L-C-_3",1
"8073","T3_13","P2T21_L-C-_3",1
"8074","T3_9","P2T21_L-C-_3",1
"8075","T3_3","P2T21_L-C-_3",1
"8076","T3_5","P2T21_L-C-_3",1
"8077","T3_1","P2T21_L-C-_3",1
"8078","T9_7","P2T21_L-C-_3",1
"8079","T9_3","P2T21_L-C-_3",1
"8080","T6_1","P2T21_L-C-_3",1
"8081","T6_2","P2T21_L-C-_3",1
"8082","T6_5","P2T21_L-C-_3",1
"8083","T6_6","P2T21_L-C-_3",1
"8084","T6_8","P2T21_L-C-_3",1
"8085","T6_10","P2T21_L-C-_3",1
"8086","T6_12","P2T21_L-C-_3",1
"8087","T9_9","P2T21_L-C-_3",1
"8088","T6_3","P2T21_L-C-_3",1
"8089","T6_4","P2T21_L-C-_3",1
"8090","T6_7","P2T21_L-C-_3",1
"8091","T6_9","P2T21_L-C-_3",1
"8092","T6_11","P2T21_L-C-_3",1
"8093","T6_13","P2T21_L-C-_3",1
"8094","T9_1","P2T21_L-C-_3",1
"8095","T9_2","P2T21_L-C-_3",1
"8096","T9_4","P2T21_L-C-_3",1
"8097","T9_5","P2T21_L-C-_3",1
"8098","T9_6","P2T21_L-C-_3",1
"8099","T9_8","P2T21_L-C-_3",1
"8100","T9_10","P2T21_L-C-_3",1
"8101","T9_11","P2T21_L-C-_3",1
"8102","T9_12","P2T21_L-C-_3",1
"8103","T9_13","P2T21_L-C-_3",1
"8104","T12_9","P2T21_L-C-_3",1
"8105","T12_10","P2T21_L-C-_3",1
"8106","T12_2","P2T21_L-C-_3",1
"8107","T12_3","P2T21_L-C-_3",1
"8108","T12_5","P2T21_L-C-_3",1
"8109","T12_6","P2T21_L-C-_3",1
"8110","T12_7","P2T21_L-C-_3",1
"8111","T12_8","P2T21_L-C-_3",1
"8112","T12_12","P2T21_L-C-_3",1
"8113","T12_13","P2T21_L-C-_3",1
"8114","T12_4","P2T21_L-C-_3",1
"8115","T12_1","P2T21_L-C-_3",1
"8116","T15_18","P2T21_L-C-_3",0
"8117","T15_9","P2T21_L-C-_3",1
"8118","T15_13","P2T21_L-C-_3",0
"8119","T15_21","P2T21_L-C-_3",0
"8120","T15_8","P2T21_L-C-_3",0
"8121","T15_20","P2T21_L-C-_3",0
"8122","T15_5","P2T21_L-C-_3",0
"8123","T15_16","P2T21_L-C-_3",0
"8124","T15_4","P2T21_L-C-_3",0
"8125","T15_12","P2T21_L-C-_3",0
"8126","T15_22","P2T21_L-C-_3",0
"8127","T15_25","P2T21_L-C-_3",0
"8128","T21_5","P2T21_L-C-_3",0
"8129","T15_1","P2T21_L-C-_3",0
"8130","T15_2","P2T21_L-C-_3",0
"8131","T15_10","P2T21_L-C-_3",0
"8132","T15_11","P2T21_L-C-_3",0
"8133","T15_19","P2T21_L-C-_3",0
"8134","T15_23","P2T21_L-C-_3",0
"8135","T15_24","P2T21_L-C-_3",0
"8136","T15_6","P2T21_L-C-_3",0
"8137","T21_2","P2T21_L-C-_3",0
"8138","T15_15","P2T21_L-C-_3",0
"8139","T15_3","P2T21_L-C-_3",1
"8140","T15_14","P2T21_L-C-_3",1
"8141","T18_9","P2T21_L-C-_3",1
"8142","T18_17","P2T21_L-C-_3",1
"8143","T18_19","P2T21_L-C-_3",1
"8144","T18_25","P2T21_L-C-_3",1
"8145","T18_21","P2T21_L-C-_3",1
"8146","T18_22","P2T21_L-C-_3",0
"8147","T15_7","P2T21_L-C-_3",0
"8148","T18_2","P2T21_L-C-_3",0
"8149","T18_3","P2T21_L-C-_3",1
"8150","T18_4","P2T21_L-C-_3",0
"8151","T18_6","P2T21_L-C-_3",0
"8152","T18_7","P2T21_L-C-_3",1
"8153","T18_15","P2T21_L-C-_3",0
"8154","T18_1","P2T21_L-C-_3",0
"8155","T18_24","P2T21_L-C-_3",0
"8156","T18_11","P2T21_L-C-_3",0
"8157","T18_12","P2T21_L-C-_3",0
"8158","T18_16","P2T21_L-C-_3",0
"8159","T18_18","P2T21_L-C-_3",0
"8160","T18_8","P2T21_L-C-_3",0
"8161","T18_13","P2T21_L-C-_3",0
"8162","T18_23","P2T21_L-C-_3",0
"8163","T18_10","P2T21_L-C-_3",0
"8164","T18_20","P2T21_L-C-_3",0
"8165","T18_26","P2T21_L-C-_3",1
"8166","T18_14","P2T21_L-C-_3",0
"8167","T12_11","P2T21_L-C-_3",0
"8168","T15_17","P2T21_L-C-_3",0
"8169","T18_5","P2T21_L-C-_3",0
"8170","T21_1","P2T21_L-C-_3",0
"8171","T21_3","P2T21_L-C-_3",0
"8172","T21_4","P2T21_L-C-_3",0
"8173","T21_6","P2T21_L-C-_3",0
"8174","T21_7","P2T21_L-C-_3",0
"8175","T21_8","P2T21_L-C-_3",0
"8176","T21_9","P2T21_L-C-_3",0
"8177","T21_10","P2T21_L-C-_3",0
"8178","T21_11","P2T21_L-C-_3",0
"8179","T21_12","P2T21_L-C-_3",0
"8180","T21_13","P2T21_L-C-_3",0
"8181","T21_14","P2T21_L-C-_3",0
"8182","T21_15","P2T21_L-C-_3",0
"8183","T21_16","P2T21_L-C-_3",0
"8184","T21_17","P2T21_L-C-_3",0
"8185","T21_18","P2T21_L-C-_3",0
"8186","T21_19","P2T21_L-C-_3",0
"8187","T21_20","P2T21_L-C-_3",0
"8188","T21_21","P2T21_L-C-_3",0
"8189","T21_22","P2T21_L-C-_3",0
"8190","T21_23","P2T21_L-C-_3",0
"8191","T21_24","P2T21_L-C-_3",0
"8192","T21_25","P2T21_L-C-_3",0
"8193","T3_2","P2T21_WT_3",1
"8194","T3_4","P2T21_WT_3",1
"8195","T3_6","P2T21_WT_3",1
"8196","T3_7","P2T21_WT_3",1
"8197","T3_8","P2T21_WT_3",1
"8198","T3_10","P2T21_WT_3",1
"8199","T3_11","P2T21_WT_3",1
"8200","T3_12","P2T21_WT_3",1
"8201","T3_13","P2T21_WT_3",1
"8202","T3_9","P2T21_WT_3",1
"8203","T3_3","P2T21_WT_3",1
"8204","T3_5","P2T21_WT_3",1
"8205","T3_1","P2T21_WT_3",1
"8206","T9_7","P2T21_WT_3",1
"8207","T9_3","P2T21_WT_3",1
"8208","T6_1","P2T21_WT_3",1
"8209","T6_2","P2T21_WT_3",1
"8210","T6_5","P2T21_WT_3",1
"8211","T6_6","P2T21_WT_3",1
"8212","T6_8","P2T21_WT_3",1
"8213","T6_10","P2T21_WT_3",1
"8214","T6_12","P2T21_WT_3",1
"8215","T9_9","P2T21_WT_3",1
"8216","T6_3","P2T21_WT_3",1
"8217","T6_4","P2T21_WT_3",1
"8218","T6_7","P2T21_WT_3",1
"8219","T6_9","P2T21_WT_3",1
"8220","T6_11","P2T21_WT_3",1
"8221","T6_13","P2T21_WT_3",1
"8222","T9_1","P2T21_WT_3",1
"8223","T9_2","P2T21_WT_3",1
"8224","T9_4","P2T21_WT_3",1
"8225","T9_5","P2T21_WT_3",1
"8226","T9_6","P2T21_WT_3",1
"8227","T9_8","P2T21_WT_3",1
"8228","T9_10","P2T21_WT_3",1
"8229","T9_11","P2T21_WT_3",1
"8230","T9_12","P2T21_WT_3",1
"8231","T9_13","P2T21_WT_3",1
"8232","T12_9","P2T21_WT_3",0
"8233","T12_10","P2T21_WT_3",0
"8234","T12_2","P2T21_WT_3",0
"8235","T12_3","P2T21_WT_3",0
"8236","T12_5","P2T21_WT_3",0
"8237","T12_6","P2T21_WT_3",0
"8238","T12_7","P2T21_WT_3",0
"8239","T12_8","P2T21_WT_3",0
"8240","T12_12","P2T21_WT_3",0
"8241","T12_13","P2T21_WT_3",0
"8242","T12_4","P2T21_WT_3",0
"8243","T12_1","P2T21_WT_3",0
"8244","T15_18","P2T21_WT_3",0
"8245","T15_9","P2T21_WT_3",0
"8246","T15_13","P2T21_WT_3",0
"8247","T15_21","P2T21_WT_3",0
"8248","T15_8","P2T21_WT_3",0
"8249","T15_20","P2T21_WT_3",0
"8250","T15_5","P2T21_WT_3",0
"8251","T15_16","P2T21_WT_3",0
"8252","T15_4","P2T21_WT_3",0
"8253","T15_12","P2T21_WT_3",0
"8254","T15_22","P2T21_WT_3",0
"8255","T15_25","P2T21_WT_3",0
"8256","T21_5","P2T21_WT_3",0
"8257","T15_1","P2T21_WT_3",0
"8258","T15_2","P2T21_WT_3",0
"8259","T15_10","P2T21_WT_3",0
"8260","T15_11","P2T21_WT_3",0
"8261","T15_19","P2T21_WT_3",0
"8262","T15_23","P2T21_WT_3",0
"8263","T15_24","P2T21_WT_3",0
"8264","T15_6","P2T21_WT_3",0
"8265","T21_2","P2T21_WT_3",0
"8266","T15_15","P2T21_WT_3",0
"8267","T15_3","P2T21_WT_3",1
"8268","T15_14","P2T21_WT_3",1
"8269","T18_9","P2T21_WT_3",1
"8270","T18_17","P2T21_WT_3",1
"8271","T18_19","P2T21_WT_3",1
"8272","T18_25","P2T21_WT_3",1
"8273","T18_21","P2T21_WT_3",1
"8274","T18_22","P2T21_WT_3",1
"8275","T15_7","P2T21_WT_3",1
"8276","T18_2","P2T21_WT_3",1
"8277","T18_3","P2T21_WT_3",1
"8278","T18_4","P2T21_WT_3",1
"8279","T18_6","P2T21_WT_3",1
"8280","T18_7","P2T21_WT_3",1
"8281","T18_15","P2T21_WT_3",1
"8282","T18_1","P2T21_WT_3",1
"8283","T18_24","P2T21_WT_3",1
"8284","T18_11","P2T21_WT_3",0
"8285","T18_12","P2T21_WT_3",0
"8286","T18_16","P2T21_WT_3",0
"8287","T18_18","P2T21_WT_3",0
"8288","T18_8","P2T21_WT_3",1
"8289","T18_13","P2T21_WT_3",0
"8290","T18_23","P2T21_WT_3",0
"8291","T18_10","P2T21_WT_3",0
"8292","T18_20","P2T21_WT_3",0
"8293","T18_26","P2T21_WT_3",0
"8294","T18_14","P2T21_WT_3",1
"8295","T12_11","P2T21_WT_3",0
"8296","T15_17","P2T21_WT_3",0
"8297","T18_5","P2T21_WT_3",0
"8298","T21_1","P2T21_WT_3",0
"8299","T21_3","P2T21_WT_3",0
"8300","T21_4","P2T21_WT_3",0
"8301","T21_6","P2T21_WT_3",0
"8302","T21_7","P2T21_WT_3",0
"8303","T21_8","P2T21_WT_3",0
"8304","T21_9","P2T21_WT_3",0
"8305","T21_10","P2T21_WT_3",0
"8306","T21_11","P2T21_WT_3",0
"8307","T21_12","P2T21_WT_3",0
"8308","T21_13","P2T21_WT_3",0
"8309","T21_14","P2T21_WT_3",0
"8310","T21_15","P2T21_WT_3",0
"8311","T21_16","P2T21_WT_3",0
"8312","T21_17","P2T21_WT_3",0
"8313","T21_18","P2T21_WT_3",0
"8314","T21_19","P2T21_WT_3",0
"8315","T21_20","P2T21_WT_3",0
"8316","T21_21","P2T21_WT_3",0
"8317","T21_22","P2T21_WT_3",0
"8318","T21_23","P2T21_WT_3",0
"8319","T21_24","P2T21_WT_3",0
"8320","T21_25","P2T21_WT_3",0
"8321","T3_2","P2T21_WT_2",1
"8322","T3_4","P2T21_WT_2",1
"8323","T3_6","P2T21_WT_2",1
"8324","T3_7","P2T21_WT_2",1
"8325","T3_8","P2T21_WT_2",1
"8326","T3_10","P2T21_WT_2",1
"8327","T3_11","P2T21_WT_2",1
"8328","T3_12","P2T21_WT_2",1
"8329","T3_13","P2T21_WT_2",1
"8330","T3_9","P2T21_WT_2",1
"8331","T3_3","P2T21_WT_2",1
"8332","T3_5","P2T21_WT_2",1
"8333","T3_1","P2T21_WT_2",1
"8334","T9_7","P2T21_WT_2",1
"8335","T9_3","P2T21_WT_2",1
"8336","T6_1","P2T21_WT_2",1
"8337","T6_2","P2T21_WT_2",1
"8338","T6_5","P2T21_WT_2",1
"8339","T6_6","P2T21_WT_2",1
"8340","T6_8","P2T21_WT_2",1
"8341","T6_10","P2T21_WT_2",1
"8342","T6_12","P2T21_WT_2",1
"8343","T9_9","P2T21_WT_2",1
"8344","T6_3","P2T21_WT_2",1
"8345","T6_4","P2T21_WT_2",1
"8346","T6_7","P2T21_WT_2",1
"8347","T6_9","P2T21_WT_2",1
"8348","T6_11","P2T21_WT_2",1
"8349","T6_13","P2T21_WT_2",1
"8350","T9_1","P2T21_WT_2",1
"8351","T9_2","P2T21_WT_2",1
"8352","T9_4","P2T21_WT_2",1
"8353","T9_5","P2T21_WT_2",1
"8354","T9_6","P2T21_WT_2",1
"8355","T9_8","P2T21_WT_2",1
"8356","T9_10","P2T21_WT_2",1
"8357","T9_11","P2T21_WT_2",1
"8358","T9_12","P2T21_WT_2",1
"8359","T9_13","P2T21_WT_2",1
"8360","T12_9","P2T21_WT_2",0
"8361","T12_10","P2T21_WT_2",0
"8362","T12_2","P2T21_WT_2",1
"8363","T12_3","P2T21_WT_2",0
"8364","T12_5","P2T21_WT_2",0
"8365","T12_6","P2T21_WT_2",0
"8366","T12_7","P2T21_WT_2",0
"8367","T12_8","P2T21_WT_2",0
"8368","T12_12","P2T21_WT_2",0
"8369","T12_13","P2T21_WT_2",0
"8370","T12_4","P2T21_WT_2",0
"8371","T12_1","P2T21_WT_2",0
"8372","T15_18","P2T21_WT_2",0
"8373","T15_9","P2T21_WT_2",0
"8374","T15_13","P2T21_WT_2",0
"8375","T15_21","P2T21_WT_2",0
"8376","T15_8","P2T21_WT_2",0
"8377","T15_20","P2T21_WT_2",0
"8378","T15_5","P2T21_WT_2",0
"8379","T15_16","P2T21_WT_2",0
"8380","T15_4","P2T21_WT_2",0
"8381","T15_12","P2T21_WT_2",0
"8382","T15_22","P2T21_WT_2",0
"8383","T15_25","P2T21_WT_2",0
"8384","T21_5","P2T21_WT_2",0
"8385","T15_1","P2T21_WT_2",0
"8386","T15_2","P2T21_WT_2",0
"8387","T15_10","P2T21_WT_2",0
"8388","T15_11","P2T21_WT_2",0
"8389","T15_19","P2T21_WT_2",0
"8390","T15_23","P2T21_WT_2",0
"8391","T15_24","P2T21_WT_2",0
"8392","T15_6","P2T21_WT_2",0
"8393","T21_2","P2T21_WT_2",0
"8394","T15_15","P2T21_WT_2",0
"8395","T15_3","P2T21_WT_2",1
"8396","T15_14","P2T21_WT_2",1
"8397","T18_9","P2T21_WT_2",1
"8398","T18_17","P2T21_WT_2",1
"8399","T18_19","P2T21_WT_2",1
"8400","T18_25","P2T21_WT_2",1
"8401","T18_21","P2T21_WT_2",1
"8402","T18_22","P2T21_WT_2",1
"8403","T15_7","P2T21_WT_2",1
"8404","T18_2","P2T21_WT_2",1
"8405","T18_3","P2T21_WT_2",1
"8406","T18_4","P2T21_WT_2",1
"8407","T18_6","P2T21_WT_2",1
"8408","T18_7","P2T21_WT_2",1
"8409","T18_15","P2T21_WT_2",1
"8410","T18_1","P2T21_WT_2",1
"8411","T18_24","P2T21_WT_2",1
"8412","T18_11","P2T21_WT_2",0
"8413","T18_12","P2T21_WT_2",0
"8414","T18_16","P2T21_WT_2",0
"8415","T18_18","P2T21_WT_2",0
"8416","T18_8","P2T21_WT_2",1
"8417","T18_13","P2T21_WT_2",0
"8418","T18_23","P2T21_WT_2",0
"8419","T18_10","P2T21_WT_2",0
"8420","T18_20","P2T21_WT_2",0
"8421","T18_26","P2T21_WT_2",0
"8422","T18_14","P2T21_WT_2",1
"8423","T12_11","P2T21_WT_2",0
"8424","T15_17","P2T21_WT_2",0
"8425","T18_5","P2T21_WT_2",0
"8426","T21_1","P2T21_WT_2",0
"8427","T21_3","P2T21_WT_2",0
"8428","T21_4","P2T21_WT_2",0
"8429","T21_6","P2T21_WT_2",0
"8430","T21_7","P2T21_WT_2",0
"8431","T21_8","P2T21_WT_2",0
"8432","T21_9","P2T21_WT_2",0
"8433","T21_10","P2T21_WT_2",0
"8434","T21_11","P2T21_WT_2",0
"8435","T21_12","P2T21_WT_2",0
"8436","T21_13","P2T21_WT_2",0
"8437","T21_14","P2T21_WT_2",0
"8438","T21_15","P2T21_WT_2",0
"8439","T21_16","P2T21_WT_2",0
"8440","T21_17","P2T21_WT_2",0
"8441","T21_18","P2T21_WT_2",0
"8442","T21_19","P2T21_WT_2",0
"8443","T21_20","P2T21_WT_2",0
"8444","T21_21","P2T21_WT_2",0
"8445","T21_22","P2T21_WT_2",0
"8446","T21_23","P2T21_WT_2",0
"8447","T21_24","P2T21_WT_2",0
"8448","T21_25","P2T21_WT_2",0
"8449","T3_2","P2T21_L-C-_2",1
"8450","T3_4","P2T21_L-C-_2",1
"8451","T3_6","P2T21_L-C-_2",1
"8452","T3_7","P2T21_L-C-_2",1
"8453","T3_8","P2T21_L-C-_2",1
"8454","T3_10","P2T21_L-C-_2",1
"8455","T3_11","P2T21_L-C-_2",1
"8456","T3_12","P2T21_L-C-_2",1
"8457","T3_13","P2T21_L-C-_2",1
"8458","T3_9","P2T21_L-C-_2",1
"8459","T3_3","P2T21_L-C-_2",1
"8460","T3_5","P2T21_L-C-_2",1
"8461","T3_1","P2T21_L-C-_2",1
"8462","T9_7","P2T21_L-C-_2",1
"8463","T9_3","P2T21_L-C-_2",1
"8464","T6_1","P2T21_L-C-_2",1
"8465","T6_2","P2T21_L-C-_2",1
"8466","T6_5","P2T21_L-C-_2",1
"8467","T6_6","P2T21_L-C-_2",1
"8468","T6_8","P2T21_L-C-_2",1
"8469","T6_10","P2T21_L-C-_2",1
"8470","T6_12","P2T21_L-C-_2",1
"8471","T9_9","P2T21_L-C-_2",1
"8472","T6_3","P2T21_L-C-_2",1
"8473","T6_4","P2T21_L-C-_2",1
"8474","T6_7","P2T21_L-C-_2",1
"8475","T6_9","P2T21_L-C-_2",1
"8476","T6_11","P2T21_L-C-_2",1
"8477","T6_13","P2T21_L-C-_2",1
"8478","T9_1","P2T21_L-C-_2",1
"8479","T9_2","P2T21_L-C-_2",1
"8480","T9_4","P2T21_L-C-_2",1
"8481","T9_5","P2T21_L-C-_2",1
"8482","T9_6","P2T21_L-C-_2",1
"8483","T9_8","P2T21_L-C-_2",1
"8484","T9_10","P2T21_L-C-_2",1
"8485","T9_11","P2T21_L-C-_2",1
"8486","T9_12","P2T21_L-C-_2",1
"8487","T9_13","P2T21_L-C-_2",1
"8488","T12_9","P2T21_L-C-_2",1
"8489","T12_10","P2T21_L-C-_2",1
"8490","T12_2","P2T21_L-C-_2",1
"8491","T12_3","P2T21_L-C-_2",1
"8492","T12_5","P2T21_L-C-_2",1
"8493","T12_6","P2T21_L-C-_2",1
"8494","T12_7","P2T21_L-C-_2",1
"8495","T12_8","P2T21_L-C-_2",1
"8496","T12_12","P2T21_L-C-_2",1
"8497","T12_13","P2T21_L-C-_2",1
"8498","T12_4","P2T21_L-C-_2",1
"8499","T12_1","P2T21_L-C-_2",1
"8500","T15_18","P2T21_L-C-_2",0
"8501","T15_9","P2T21_L-C-_2",1
"8502","T15_13","P2T21_L-C-_2",0
"8503","T15_21","P2T21_L-C-_2",0
"8504","T15_8","P2T21_L-C-_2",0
"8505","T15_20","P2T21_L-C-_2",0
"8506","T15_5","P2T21_L-C-_2",0
"8507","T15_16","P2T21_L-C-_2",0
"8508","T15_4","P2T21_L-C-_2",0
"8509","T15_12","P2T21_L-C-_2",0
"8510","T15_22","P2T21_L-C-_2",0
"8511","T15_25","P2T21_L-C-_2",0
"8512","T21_5","P2T21_L-C-_2",0
"8513","T15_1","P2T21_L-C-_2",0
"8514","T15_2","P2T21_L-C-_2",0
"8515","T15_10","P2T21_L-C-_2",0
"8516","T15_11","P2T21_L-C-_2",0
"8517","T15_19","P2T21_L-C-_2",0
"8518","T15_23","P2T21_L-C-_2",0
"8519","T15_24","P2T21_L-C-_2",0
"8520","T15_6","P2T21_L-C-_2",0
"8521","T21_2","P2T21_L-C-_2",0
"8522","T15_15","P2T21_L-C-_2",0
"8523","T15_3","P2T21_L-C-_2",1
"8524","T15_14","P2T21_L-C-_2",1
"8525","T18_9","P2T21_L-C-_2",1
"8526","T18_17","P2T21_L-C-_2",1
"8527","T18_19","P2T21_L-C-_2",1
"8528","T18_25","P2T21_L-C-_2",1
"8529","T18_21","P2T21_L-C-_2",1
"8530","T18_22","P2T21_L-C-_2",1
"8531","T15_7","P2T21_L-C-_2",1
"8532","T18_2","P2T21_L-C-_2",1
"8533","T18_3","P2T21_L-C-_2",1
"8534","T18_4","P2T21_L-C-_2",1
"8535","T18_6","P2T21_L-C-_2",1
"8536","T18_7","P2T21_L-C-_2",1
"8537","T18_15","P2T21_L-C-_2",1
"8538","T18_1","P2T21_L-C-_2",1
"8539","T18_24","P2T21_L-C-_2",1
"8540","T18_11","P2T21_L-C-_2",0
"8541","T18_12","P2T21_L-C-_2",0
"8542","T18_16","P2T21_L-C-_2",0
"8543","T18_18","P2T21_L-C-_2",0
"8544","T18_8","P2T21_L-C-_2",1
"8545","T18_13","P2T21_L-C-_2",0
"8546","T18_23","P2T21_L-C-_2",0
"8547","T18_10","P2T21_L-C-_2",0
"8548","T18_20","P2T21_L-C-_2",0
"8549","T18_26","P2T21_L-C-_2",1
"8550","T18_14","P2T21_L-C-_2",0
"8551","T12_11","P2T21_L-C-_2",0
"8552","T15_17","P2T21_L-C-_2",0
"8553","T18_5","P2T21_L-C-_2",0
"8554","T21_1","P2T21_L-C-_2",0
"8555","T21_3","P2T21_L-C-_2",0
"8556","T21_4","P2T21_L-C-_2",0
"8557","T21_6","P2T21_L-C-_2",0
"8558","T21_7","P2T21_L-C-_2",0
"8559","T21_8","P2T21_L-C-_2",0
"8560","T21_9","P2T21_L-C-_2",0
"8561","T21_10","P2T21_L-C-_2",0
"8562","T21_11","P2T21_L-C-_2",0
"8563","T21_12","P2T21_L-C-_2",0
"8564","T21_13","P2T21_L-C-_2",0
"8565","T21_14","P2T21_L-C-_2",0
"8566","T21_15","P2T21_L-C-_2",0
"8567","T21_16","P2T21_L-C-_2",0
"8568","T21_17","P2T21_L-C-_2",0
"8569","T21_18","P2T21_L-C-_2",0
"8570","T21_19","P2T21_L-C-_2",0
"8571","T21_20","P2T21_L-C-_2",0
"8572","T21_21","P2T21_L-C-_2",0
"8573","T21_22","P2T21_L-C-_2",0
"8574","T21_23","P2T21_L-C-_2",0
"8575","T21_24","P2T21_L-C-_2",0
"8576","T21_25","P2T21_L-C-_2",0
"8577","T3_2","P2T21_WT_1",1
"8578","T3_4","P2T21_WT_1",1
"8579","T3_6","P2T21_WT_1",1
"8580","T3_7","P2T21_WT_1",1
"8581","T3_8","P2T21_WT_1",1
"8582","T3_10","P2T21_WT_1",1
"8583","T3_11","P2T21_WT_1",1
"8584","T3_12","P2T21_WT_1",1
"8585","T3_13","P2T21_WT_1",1
"8586","T3_9","P2T21_WT_1",1
"8587","T3_3","P2T21_WT_1",1
"8588","T3_5","P2T21_WT_1",1
"8589","T3_1","P2T21_WT_1",1
"8590","T9_7","P2T21_WT_1",1
"8591","T9_3","P2T21_WT_1",1
"8592","T6_1","P2T21_WT_1",1
"8593","T6_2","P2T21_WT_1",1
"8594","T6_5","P2T21_WT_1",1
"8595","T6_6","P2T21_WT_1",1
"8596","T6_8","P2T21_WT_1",1
"8597","T6_10","P2T21_WT_1",1
"8598","T6_12","P2T21_WT_1",1
"8599","T9_9","P2T21_WT_1",1
"8600","T6_3","P2T21_WT_1",1
"8601","T6_4","P2T21_WT_1",1
"8602","T6_7","P2T21_WT_1",1
"8603","T6_9","P2T21_WT_1",1
"8604","T6_11","P2T21_WT_1",1
"8605","T6_13","P2T21_WT_1",1
"8606","T9_1","P2T21_WT_1",1
"8607","T9_2","P2T21_WT_1",1
"8608","T9_4","P2T21_WT_1",1
"8609","T9_5","P2T21_WT_1",1
"8610","T9_6","P2T21_WT_1",1
"8611","T9_8","P2T21_WT_1",1
"8612","T9_10","P2T21_WT_1",1
"8613","T9_11","P2T21_WT_1",1
"8614","T9_12","P2T21_WT_1",1
"8615","T9_13","P2T21_WT_1",1
