"","Phage","Bacteria","Status"
"653","P2T21_L-C-_1","T3_8",1
"654","P2T21_L-C-_2","T3_8",1
"655","P2T21_L-C-_3","T3_8",1
"656","P2T24_WT_1","T3_8",1
"657","P2T24_WT_2","T3_8",1
"658","P2T24_WT_3","T3_8",1
"659","P2T24_C-F-_1","T3_8",1
"660","P2T24_C-F-_2","T3_8",1
"661","P2T24_C-F-_3","T3_8",1
"662","P2T24_L-C-_1","T3_8",1
"663","P2T24_L-C-_2","T3_8",1
"664","P2T24_L-C-_3","T3_8",1
"665","P2T3_WT_1","T3_9",1
"666","P2T3_WT_2","T3_9",1
"667","P2T3_WT_3","T3_9",1
"668","P2T3_C-F-_1","T3_9",0
"669","P2T3_C-F-_2","T3_9",1
"670","P2T3_C-F-_3","T3_9",1
"671","P2T3_L-F-_1","T3_9",1
"672","P2T3_L-F-_2","T3_9",1
"673","P2T3_L-F-_3","T3_9",1
"674","P2T6_WT_1","T3_9",1
"675","P2T6_WT_2","T3_9",1
"676","P2T6_WT_3","T3_9",1
"677","P2T6_C-F-_1","T3_9",1
"678","P2T6_C-F-_2","T3_9",1
"679","P2T6_C-F-_3","T3_9",1
"680","P2T6_L-F-_1","T3_9",1
"681","P2T6_L-F-_2","T3_9",1
"682","P2T6_L-F-_3","T3_9",1
"683","P2T9_WT_1","T3_9",1
"684","P2T9_WT_2","T3_9",1
"685","P2T9_WT_3","T3_9",1
"686","P2T9_C-F-_1","T3_9",1
"687","P2T9_C-F-_2","T3_9",1
"688","P2T9_C-F-_3","T3_9",1
"689","P2T9_L-F-_1","T3_9",1
"690","P2T9_L-F-_2","T3_9",1
"691","P2T9_L-F-_3","T3_9",1
"692","P2T9_L-C-_1","T3_9",1
"693","P2T9_L-C-_2","T3_9",1
"694","P2T9_L-C-_3","T3_9",1
"695","P2T12_WT_1","T3_9",1
"696","P2T12_WT_2","T3_9",1
"697","P2T12_WT_3","T3_9",1
"698","P2T12_C-F-_1","T3_9",1
"699","P2T12_C-F-_2","T3_9",1
"700","P2T12_L-F-_1","T3_9",1
"701","P2T12_L-F-_2","T3_9",1
"702","P2T12_L-F-_3","T3_9",1
"703","P2T12_L-C-_1","T3_9",1
"704","P2T12_L-C-_2","T3_9",1
"705","P2T12_L-C-_3","T3_9",1
"706","P2T15_WT_1","T3_9",1
"707","P2T15_WT_2","T3_9",1
"708","P2T15_WT_3","T3_9",1
"709","P2T15_C-F-_1","T3_9",1
"710","P2T15_C-F-_2","T3_9",1
"711","P2T15_C-F-_3","T3_9",1
"712","P2T15_L-F-_1","T3_9",1
"713","P2T15_L-F-_2","T3_9",1
"714","P2T15_L-F-_3","T3_9",1
"715","P2T15_L-C-_1","T3_9",1
"716","P2T15_L-C-_2","T3_9",1
"717","P2T15_L-C-_3","T3_9",1
"718","P2T18_WT_1","T3_9",1
"719","P2T18_WT_2","T3_9",1
"720","P2T18_WT_3","T3_9",1
"721","P2T18_C-F-_1","T3_9",1
"722","P2T18_C-F-_2","T3_9",1
"723","P2T18_C-F-_3","T3_9",1
"724","P2T18_L-C-_1","T3_9",1
"725","P2T18_L-C-_2","T3_9",1
"726","P2T18_L-C-_3","T3_9",1
"727","P2T21_WT_1","T3_9",1
"728","P2T21_WT_2","T3_9",1
"729","P2T21_WT_3","T3_9",1
"730","P2T21_C-F-_1","T3_9",1
"731","P2T21_C-F-_2","T3_9",1
"732","P2T21_C-F-_3","T3_9",1
"733","P2T21_L-F-_1","T3_9",1
"734","P2T21_L-F-_2","T3_9",1
"735","P2T21_L-F-_3","T3_9",1
"736","P2T21_L-C-_1","T3_9",1
"737","P2T21_L-C-_2","T3_9",1
"738","P2T21_L-C-_3","T3_9",1
"739","P2T24_WT_1","T3_9",1
"740","P2T24_WT_2","T3_9",1
"741","P2T24_WT_3","T3_9",1
"742","P2T24_C-F-_1","T3_9",1
"743","P2T24_C-F-_2","T3_9",1
"744","P2T24_C-F-_3","T3_9",1
"745","P2T24_L-C-_1","T3_9",1
"746","P2T24_L-C-_2","T3_9",1
"747","P2T24_L-C-_3","T3_9",1
"748","P2T3_WT_1","T3_10",1
"749","P2T3_WT_2","T3_10",1
"750","P2T3_WT_3","T3_10",1
"751","P2T3_C-F-_1","T3_10",1
"752","P2T3_C-F-_2","T3_10",1
"753","P2T3_C-F-_3","T3_10",1
"754","P2T3_L-F-_1","T3_10",1
"755","P2T3_L-F-_2","T3_10",1
"756","P2T3_L-F-_3","T3_10",1
"757","P2T6_WT_1","T3_10",1
"758","P2T6_WT_2","T3_10",1
"759","P2T6_WT_3","T3_10",1
"760","P2T6_C-F-_1","T3_10",1
"761","P2T6_C-F-_2","T3_10",1
"762","P2T6_C-F-_3","T3_10",1
"763","P2T6_L-F-_1","T3_10",1
"764","P2T6_L-F-_2","T3_10",1
"765","P2T6_L-F-_3","T3_10",1
"766","P2T9_WT_1","T3_10",1
"767","P2T9_WT_2","T3_10",1
"768","P2T9_WT_3","T3_10",1
"769","P2T9_C-F-_1","T3_10",1
"770","P2T9_C-F-_2","T3_10",1
"771","P2T9_C-F-_3","T3_10",1
"772","P2T9_L-F-_1","T3_10",1
"773","P2T9_L-F-_2","T3_10",1
"774","P2T9_L-F-_3","T3_10",1
"775","P2T9_L-C-_1","T3_10",1
"776","P2T9_L-C-_2","T3_10",1
"777","P2T9_L-C-_3","T3_10",1
"778","P2T12_WT_1","T3_10",1
"779","P2T12_WT_2","T3_10",1
"780","P2T12_WT_3","T3_10",1
"781","P2T12_C-F-_1","T3_10",1
"782","P2T12_C-F-_2","T3_10",1
"783","P2T12_L-F-_1","T3_10",1
"784","P2T12_L-F-_2","T3_10",1
"785","P2T12_L-F-_3","T3_10",1
"786","P2T12_L-C-_1","T3_10",1
"787","P2T12_L-C-_2","T3_10",1
"788","P2T12_L-C-_3","T3_10",1
"789","P2T15_WT_1","T3_10",1
"790","P2T15_WT_2","T3_10",1
"791","P2T15_WT_3","T3_10",1
"792","P2T15_C-F-_1","T3_10",1
"793","P2T15_C-F-_2","T3_10",1
"794","P2T15_C-F-_3","T3_10",1
"795","P2T15_L-F-_1","T3_10",1
"796","P2T15_L-F-_2","T3_10",1
"797","P2T15_L-F-_3","T3_10",1
"798","P2T15_L-C-_1","T3_10",1
"799","P2T15_L-C-_2","T3_10",1
"800","P2T15_L-C-_3","T3_10",1
"801","P2T18_WT_1","T3_10",1
"802","P2T18_WT_2","T3_10",1
"803","P2T18_WT_3","T3_10",1
"804","P2T18_C-F-_1","T3_10",1
"805","P2T18_C-F-_2","T3_10",1
"806","P2T18_C-F-_3","T3_10",1
"807","P2T18_L-C-_1","T3_10",1
"808","P2T18_L-C-_2","T3_10",1
"809","P2T18_L-C-_3","T3_10",1
"810","P2T21_WT_1","T3_10",1
"811","P2T21_WT_2","T3_10",1
"812","P2T21_WT_3","T3_10",1
"813","P2T21_C-F-_1","T3_10",1
"814","P2T21_C-F-_2","T3_10",1
"815","P2T21_C-F-_3","T3_10",1
"816","P2T21_L-F-_1","T3_10",1
"817","P2T21_L-F-_2","T3_10",1
"818","P2T21_L-F-_3","T3_10",1
"819","P2T21_L-C-_1","T3_10",1
"820","P2T21_L-C-_2","T3_10",1
"821","P2T21_L-C-_3","T3_10",1
"822","P2T24_WT_1","T3_10",1
"823","P2T24_WT_2","T3_10",1
"824","P2T24_WT_3","T3_10",1
"825","P2T24_C-F-_1","T3_10",1
"826","P2T24_C-F-_2","T3_10",1
"827","P2T24_C-F-_3","T3_10",1
"828","P2T24_L-C-_1","T3_10",1
"829","P2T24_L-C-_2","T3_10",1
"830","P2T24_L-C-_3","T3_10",1
"831","P2T3_WT_1","T3_11",1
"832","P2T3_WT_2","T3_11",1
"833","P2T3_WT_3","T3_11",1
"834","P2T3_C-F-_1","T3_11",1
"835","P2T3_C-F-_2","T3_11",1
"836","P2T3_C-F-_3","T3_11",1
"837","P2T3_L-F-_1","T3_11",1
"838","P2T3_L-F-_2","T3_11",1
"839","P2T3_L-F-_3","T3_11",1
"840","P2T6_WT_1","T3_11",1
"841","P2T6_WT_2","T3_11",1
"842","P2T6_WT_3","T3_11",1
"843","P2T6_C-F-_1","T3_11",1
"844","P2T6_C-F-_2","T3_11",1
"845","P2T6_C-F-_3","T3_11",1
"846","P2T6_L-F-_1","T3_11",1
"847","P2T6_L-F-_2","T3_11",1
"848","P2T6_L-F-_3","T3_11",1
"849","P2T9_WT_1","T3_11",1
"850","P2T9_WT_2","T3_11",1
"851","P2T9_WT_3","T3_11",1
"852","P2T9_C-F-_1","T3_11",1
"853","P2T9_C-F-_2","T3_11",1
"854","P2T9_C-F-_3","T3_11",1
"855","P2T9_L-F-_1","T3_11",1
"856","P2T9_L-F-_2","T3_11",1
"857","P2T9_L-F-_3","T3_11",1
"858","P2T9_L-C-_1","T3_11",1
"859","P2T9_L-C-_2","T3_11",1
"860","P2T9_L-C-_3","T3_11",1
"861","P2T12_WT_1","T3_11",1
"862","P2T12_WT_2","T3_11",1
"863","P2T12_WT_3","T3_11",1
"864","P2T12_C-F-_1","T3_11",1
"865","P2T12_C-F-_2","T3_11",1
"866","P2T12_L-F-_1","T3_11",1
"867","P2T12_L-F-_2","T3_11",1
"868","P2T12_L-F-_3","T3_11",1
"869","P2T12_L-C-_1","T3_11",1
"870","P2T12_L-C-_2","T3_11",1
"871","P2T12_L-C-_3","T3_11",1
"872","P2T15_WT_1","T3_11",1
"873","P2T15_WT_2","T3_11",1
"874","P2T15_WT_3","T3_11",1
"875","P2T15_C-F-_1","T3_11",1
"876","P2T15_C-F-_2","T3_11",1
"877","P2T15_C-F-_3","T3_11",1
"878","P2T15_L-F-_1","T3_11",1
"879","P2T15_L-F-_2","T3_11",1
"880","P2T15_L-F-_3","T3_11",1
"881","P2T15_L-C-_1","T3_11",1
"882","P2T15_L-C-_2","T3_11",1
"883","P2T15_L-C-_3","T3_11",1
"884","P2T18_WT_1","T3_11",1
"885","P2T18_WT_2","T3_11",1
"886","P2T18_WT_3","T3_11",1
"887","P2T18_C-F-_1","T3_11",1
"888","P2T18_C-F-_2","T3_11",1
"889","P2T18_C-F-_3","T3_11",1
"890","P2T18_L-C-_1","T3_11",1
"891","P2T18_L-C-_2","T3_11",1
"892","P2T18_L-C-_3","T3_11",1
"893","P2T21_WT_1","T3_11",1
"894","P2T21_WT_2","T3_11",1
"895","P2T21_WT_3","T3_11",1
"896","P2T21_C-F-_1","T3_11",1
"897","P2T21_C-F-_2","T3_11",1
"898","P2T21_C-F-_3","T3_11",1
"899","P2T21_L-F-_1","T3_11",1
"900","P2T21_L-F-_2","T3_11",1
"901","P2T21_L-F-_3","T3_11",1
"902","P2T21_L-C-_1","T3_11",1
"903","P2T21_L-C-_2","T3_11",1
"904","P2T21_L-C-_3","T3_11",1
"905","P2T24_WT_1","T3_11",1
"906","P2T24_WT_2","T3_11",1
"907","P2T24_WT_3","T3_11",1
"908","P2T24_C-F-_1","T3_11",1
"909","P2T24_C-F-_2","T3_11",1
"910","P2T24_C-F-_3","T3_11",1
"911","P2T24_L-C-_1","T3_11",1
"912","P2T24_L-C-_2","T3_11",1
"913","P2T24_L-C-_3","T3_11",1
"914","P2T3_WT_1","T3_12",1
"915","P2T3_WT_2","T3_12",1
"916","P2T3_WT_3","T3_12",1
"917","P2T3_C-F-_1","T3_12",1
"918","P2T3_C-F-_2","T3_12",1
"919","P2T3_C-F-_3","T3_12",1
"920","P2T3_L-F-_1","T3_12",1
"921","P2T3_L-F-_2","T3_12",1
"922","P2T3_L-F-_3","T3_12",1
"923","P2T6_WT_1","T3_12",1
"924","P2T6_WT_2","T3_12",1
"925","P2T6_WT_3","T3_12",1
"926","P2T6_C-F-_1","T3_12",1
"927","P2T6_C-F-_2","T3_12",1
"928","P2T6_C-F-_3","T3_12",1
"929","P2T6_L-F-_1","T3_12",1
"930","P2T6_L-F-_2","T3_12",1
"931","P2T6_L-F-_3","T3_12",1
"932","P2T9_WT_1","T3_12",1
"933","P2T9_WT_2","T3_12",1
"934","P2T9_WT_3","T3_12",1
"935","P2T9_C-F-_1","T3_12",1
"936","P2T9_C-F-_2","T3_12",1
"937","P2T9_C-F-_3","T3_12",1
"938","P2T9_L-F-_1","T3_12",1
"939","P2T9_L-F-_2","T3_12",1
"940","P2T9_L-F-_3","T3_12",1
"941","P2T9_L-C-_1","T3_12",1
"942","P2T9_L-C-_2","T3_12",1
"943","P2T9_L-C-_3","T3_12",1
"944","P2T12_WT_1","T3_12",1
"945","P2T12_WT_2","T3_12",1
"946","P2T12_WT_3","T3_12",1
"947","P2T12_C-F-_1","T3_12",1
"948","P2T12_C-F-_2","T3_12",1
"949","P2T12_L-F-_1","T3_12",1
"950","P2T12_L-F-_2","T3_12",1
"951","P2T12_L-F-_3","T3_12",1
"952","P2T12_L-C-_1","T3_12",1
"953","P2T12_L-C-_2","T3_12",1
"954","P2T12_L-C-_3","T3_12",1
"955","P2T15_WT_1","T3_12",1
"956","P2T15_WT_2","T3_12",1
"957","P2T15_WT_3","T3_12",1
"958","P2T15_C-F-_1","T3_12",1
"959","P2T15_C-F-_2","T3_12",1
"960","P2T15_C-F-_3","T3_12",1
"961","P2T15_L-F-_1","T3_12",1
"962","P2T15_L-F-_2","T3_12",1
"963","P2T15_L-F-_3","T3_12",1
"964","P2T15_L-C-_1","T3_12",1
"965","P2T15_L-C-_2","T3_12",1
"966","P2T15_L-C-_3","T3_12",1
"967","P2T18_WT_1","T3_12",1
"968","P2T18_WT_2","T3_12",1
"969","P2T18_WT_3","T3_12",1
"970","P2T18_C-F-_1","T3_12",1
"971","P2T18_C-F-_2","T3_12",1
"972","P2T18_C-F-_3","T3_12",1
"973","P2T18_L-C-_1","T3_12",1
"974","P2T18_L-C-_2","T3_12",1
"975","P2T18_L-C-_3","T3_12",1
"976","P2T21_WT_1","T3_12",1
"977","P2T21_WT_2","T3_12",1
"978","P2T21_WT_3","T3_12",1
"979","P2T21_C-F-_1","T3_12",1
"980","P2T21_C-F-_2","T3_12",1
"981","P2T21_C-F-_3","T3_12",1
"982","P2T21_L-F-_1","T3_12",1
"983","P2T21_L-F-_2","T3_12",1
"984","P2T21_L-F-_3","T3_12",1
"985","P2T21_L-C-_1","T3_12",1
"986","P2T21_L-C-_2","T3_12",1
"987","P2T21_L-C-_3","T3_12",1
"988","P2T24_WT_1","T3_12",1
"989","P2T24_WT_2","T3_12",1
"990","P2T24_WT_3","T3_12",1
"991","P2T24_C-F-_1","T3_12",1
"992","P2T24_C-F-_2","T3_12",1
"993","P2T24_C-F-_3","T3_12",1
"994","P2T24_L-C-_1","T3_12",1
"995","P2T24_L-C-_2","T3_12",1
"996","P2T24_L-C-_3","T3_12",1
"997","P2T3_WT_1","T3_13",1
"998","P2T3_WT_2","T3_13",1
"999","P2T3_WT_3","T3_13",1
"1000","P2T3_C-F-_1","T3_13",1
"1001","P2T3_C-F-_2","T3_13",1
"1002","P2T3_C-F-_3","T3_13",1
"1003","P2T3_L-F-_1","T3_13",1
"1004","P2T3_L-F-_2","T3_13",1
"1005","P2T3_L-F-_3","T3_13",1
"1006","P2T6_WT_1","T3_13",1
"1007","P2T6_WT_2","T3_13",1
"1008","P2T6_WT_3","T3_13",1
"1009","P2T6_C-F-_1","T3_13",1
"1010","P2T6_C-F-_2","T3_13",1
"1011","P2T6_C-F-_3","T3_13",1
"1012","P2T6_L-F-_1","T3_13",1
"1013","P2T6_L-F-_2","T3_13",1
"1014","P2T6_L-F-_3","T3_13",1
"1015","P2T9_WT_1","T3_13",1
"1016","P2T9_WT_2","T3_13",1
"1017","P2T9_WT_3","T3_13",1
"1018","P2T9_C-F-_1","T3_13",1
"1019","P2T9_C-F-_2","T3_13",1
"1020","P2T9_C-F-_3","T3_13",1
"1021","P2T9_L-F-_1","T3_13",1
"1022","P2T9_L-F-_2","T3_13",1
"1023","P2T9_L-F-_3","T3_13",1
"1024","P2T9_L-C-_1","T3_13",1
"1025","P2T9_L-C-_2","T3_13",1
"1026","P2T9_L-C-_3","T3_13",1
"1027","P2T12_WT_1","T3_13",1
"1028","P2T12_WT_2","T3_13",1
"1029","P2T12_WT_3","T3_13",1
"1030","P2T12_C-F-_1","T3_13",1
"1031","P2T12_C-F-_2","T3_13",1
"1032","P2T12_L-F-_1","T3_13",1
"1033","P2T12_L-F-_2","T3_13",1
"1034","P2T12_L-F-_3","T3_13",1
"1035","P2T12_L-C-_1","T3_13",1
"1036","P2T12_L-C-_2","T3_13",1
"1037","P2T12_L-C-_3","T3_13",1
"1038","P2T15_WT_1","T3_13",1
"1039","P2T15_WT_2","T3_13",1
"1040","P2T15_WT_3","T3_13",1
"1041","P2T15_C-F-_1","T3_13",1
"1042","P2T15_C-F-_2","T3_13",1
"1043","P2T15_C-F-_3","T3_13",1
"1044","P2T15_L-F-_1","T3_13",1
"1045","P2T15_L-F-_2","T3_13",1
"1046","P2T15_L-F-_3","T3_13",1
"1047","P2T15_L-C-_1","T3_13",1
"1048","P2T15_L-C-_2","T3_13",1
"1049","P2T15_L-C-_3","T3_13",1
"1050","P2T18_WT_1","T3_13",1
"1051","P2T18_WT_2","T3_13",1
"1052","P2T18_WT_3","T3_13",1
"1053","P2T18_C-F-_1","T3_13",1
"1054","P2T18_C-F-_2","T3_13",1
"1055","P2T18_C-F-_3","T3_13",1
"1056","P2T18_L-C-_1","T3_13",1
"1057","P2T18_L-C-_2","T3_13",1
"1058","P2T18_L-C-_3","T3_13",1
"1059","P2T21_WT_1","T3_13",1
"1060","P2T21_WT_2","T3_13",1
"1061","P2T21_WT_3","T3_13",1
"1062","P2T21_C-F-_1","T3_13",1
"1063","P2T21_C-F-_2","T3_13",1
"1064","P2T21_C-F-_3","T3_13",1
"1065","P2T21_L-F-_1","T3_13",1
"1066","P2T21_L-F-_2","T3_13",1
"1067","P2T21_L-F-_3","T3_13",1
"1068","P2T21_L-C-_1","T3_13",1
"1069","P2T21_L-C-_2","T3_13",1
"1070","P2T21_L-C-_3","T3_13",1
"1071","P2T24_WT_1","T3_13",1
"1072","P2T24_WT_2","T3_13",1
"1073","P2T24_WT_3","T3_13",1
"1074","P2T24_C-F-_1","T3_13",1
"1075","P2T24_C-F-_2","T3_13",1
"1076","P2T24_C-F-_3","T3_13",1
"1077","P2T24_L-C-_1","T3_13",1
"1078","P2T24_L-C-_2","T3_13",1
"1079","P2T24_L-C-_3","T3_13",1
"1080","P2T3_WT_1","T6_1",0
"1081","P2T3_WT_2","T6_1",0
"1082","P2T3_WT_3","T6_1",0
"1083","P2T3_C-F-_1","T6_1",0
"1084","P2T3_C-F-_2","T6_1",0
"1085","P2T3_C-F-_3","T6_1",0
"1086","P2T3_L-F-_1","T6_1",0
"1087","P2T3_L-F-_2","T6_1",1
"1088","P2T3_L-F-_3","T6_1",1
"1089","P2T6_WT_1","T6_1",1
"1090","P2T6_WT_2","T6_1",1
"1091","P2T6_WT_3","T6_1",0
"1092","P2T6_C-F-_1","T6_1",0
"1093","P2T6_C-F-_2","T6_1",1
"1094","P2T6_C-F-_3","T6_1",1
"1095","P2T6_L-F-_1","T6_1",1
"1096","P2T6_L-F-_2","T6_1",1
"1097","P2T6_L-F-_3","T6_1",1
"1098","P2T9_WT_1","T6_1",0
"1099","P2T9_WT_2","T6_1",0
"1100","P2T9_WT_3","T6_1",1
"1101","P2T9_C-F-_1","T6_1",1
"1102","P2T9_C-F-_2","T6_1",1
"1103","P2T9_C-F-_3","T6_1",1
"1104","P2T9_L-F-_1","T6_1",1
"1105","P2T9_L-F-_2","T6_1",1
"1106","P2T9_L-F-_3","T6_1",1
"1107","P2T9_L-C-_1","T6_1",1
"1108","P2T9_L-C-_2","T6_1",1
"1109","P2T9_L-C-_3","T6_1",1
"1110","P2T12_WT_1","T6_1",1
"1111","P2T12_WT_2","T6_1",1
"1112","P2T12_WT_3","T6_1",1
"1113","P2T12_C-F-_1","T6_1",1
"1114","P2T12_C-F-_2","T6_1",1
"1115","P2T12_L-F-_1","T6_1",1
"1116","P2T12_L-F-_2","T6_1",1
"1117","P2T12_L-F-_3","T6_1",1
"1118","P2T12_L-C-_1","T6_1",1
"1119","P2T12_L-C-_2","T6_1",1
"1120","P2T12_L-C-_3","T6_1",1
"1121","P2T15_WT_1","T6_1",1
"1122","P2T15_WT_2","T6_1",1
"1123","P2T15_WT_3","T6_1",1
"1124","P2T15_C-F-_1","T6_1",1
"1125","P2T15_C-F-_2","T6_1",1
"1126","P2T15_C-F-_3","T6_1",1
"1127","P2T15_L-F-_1","T6_1",1
"1128","P2T15_L-F-_2","T6_1",1
"1129","P2T15_L-F-_3","T6_1",1
"1130","P2T15_L-C-_1","T6_1",1
"1131","P2T15_L-C-_2","T6_1",1
"1132","P2T15_L-C-_3","T6_1",1
"1133","P2T18_WT_1","T6_1",1
"1134","P2T18_WT_2","T6_1",1
"1135","P2T18_WT_3","T6_1",1
"1136","P2T18_C-F-_1","T6_1",1
"1137","P2T18_C-F-_2","T6_1",1
"1138","P2T18_C-F-_3","T6_1",1
"1139","P2T18_L-C-_1","T6_1",1
"1140","P2T18_L-C-_2","T6_1",1
"1141","P2T18_L-C-_3","T6_1",1
"1142","P2T21_WT_1","T6_1",1
"1143","P2T21_WT_2","T6_1",1
"1144","P2T21_WT_3","T6_1",1
"1145","P2T21_C-F-_1","T6_1",1
"1146","P2T21_C-F-_2","T6_1",1
"1147","P2T21_C-F-_3","T6_1",1
"1148","P2T21_L-F-_1","T6_1",1
"1149","P2T21_L-F-_2","T6_1",1
"1150","P2T21_L-F-_3","T6_1",1
"1151","P2T21_L-C-_1","T6_1",1
"1152","P2T21_L-C-_2","T6_1",1
"1153","P2T21_L-C-_3","T6_1",1
"1154","P2T24_WT_1","T6_1",1
"1155","P2T24_WT_2","T6_1",1
"1156","P2T24_WT_3","T6_1",1
"1157","P2T24_C-F-_1","T6_1",1
"1158","P2T24_C-F-_2","T6_1",1
"1159","P2T24_C-F-_3","T6_1",1
"1160","P2T24_L-C-_1","T6_1",1
"1161","P2T24_L-C-_2","T6_1",1
"1162","P2T24_L-C-_3","T6_1",1
"1163","P2T3_WT_1","T6_2",0
"1164","P2T3_WT_2","T6_2",0
"1165","P2T3_WT_3","T6_2",0
"1166","P2T3_C-F-_1","T6_2",0
"1167","P2T3_C-F-_2","T6_2",0
"1168","P2T3_C-F-_3","T6_2",0
"1169","P2T3_L-F-_1","T6_2",0
"1170","P2T3_L-F-_2","T6_2",0
"1171","P2T3_L-F-_3","T6_2",0
"1172","P2T6_WT_1","T6_2",1
"1173","P2T6_WT_2","T6_2",1
"1174","P2T6_WT_3","T6_2",1
"1175","P2T6_C-F-_1","T6_2",0
"1176","P2T6_C-F-_2","T6_2",0
"1177","P2T6_C-F-_3","T6_2",0
"1178","P2T6_L-F-_1","T6_2",0
"1179","P2T6_L-F-_2","T6_2",0
"1180","P2T6_L-F-_3","T6_2",0
"1181","P2T9_WT_1","T6_2",0
"1182","P2T9_WT_2","T6_2",1
"1183","P2T9_WT_3","T6_2",1
"1184","P2T9_C-F-_1","T6_2",0
"1185","P2T9_C-F-_2","T6_2",1
"1186","P2T9_C-F-_3","T6_2",1
"1187","P2T9_L-F-_1","T6_2",1
"1188","P2T9_L-F-_2","T6_2",0
"1189","P2T9_L-F-_3","T6_2",1
"1190","P2T9_L-C-_1","T6_2",1
"1191","P2T9_L-C-_2","T6_2",1
"1192","P2T9_L-C-_3","T6_2",1
"1193","P2T12_WT_1","T6_2",1
"1194","P2T12_WT_2","T6_2",1
"1195","P2T12_WT_3","T6_2",1
"1196","P2T12_C-F-_1","T6_2",1
"1197","P2T12_C-F-_2","T6_2",1
"1198","P2T12_L-F-_1","T6_2",1
"1199","P2T12_L-F-_2","T6_2",1
"1200","P2T12_L-F-_3","T6_2",1
"1201","P2T12_L-C-_1","T6_2",1
"1202","P2T12_L-C-_2","T6_2",1
"1203","P2T12_L-C-_3","T6_2",1
"1204","P2T15_WT_1","T6_2",1
"1205","P2T15_WT_2","T6_2",1
"1206","P2T15_WT_3","T6_2",1
"1207","P2T15_C-F-_1","T6_2",1
"1208","P2T15_C-F-_2","T6_2",1
"1209","P2T15_C-F-_3","T6_2",1
"1210","P2T15_L-F-_1","T6_2",1
"1211","P2T15_L-F-_2","T6_2",1
"1212","P2T15_L-F-_3","T6_2",1
"1213","P2T15_L-C-_1","T6_2",1
"1214","P2T15_L-C-_2","T6_2",1
"1215","P2T15_L-C-_3","T6_2",1
"1216","P2T18_WT_1","T6_2",1
"1217","P2T18_WT_2","T6_2",1
"1218","P2T18_WT_3","T6_2",1
"1219","P2T18_C-F-_1","T6_2",1
"1220","P2T18_C-F-_2","T6_2",1
"1221","P2T18_C-F-_3","T6_2",1
"1222","P2T18_L-C-_1","T6_2",1
"1223","P2T18_L-C-_2","T6_2",1
"1224","P2T18_L-C-_3","T6_2",1
"1225","P2T21_WT_1","T6_2",1
"1226","P2T21_WT_2","T6_2",1
"1227","P2T21_WT_3","T6_2",1
"1228","P2T21_C-F-_1","T6_2",1
"1229","P2T21_C-F-_2","T6_2",1
"1230","P2T21_C-F-_3","T6_2",1
"1231","P2T21_L-F-_1","T6_2",1
"1232","P2T21_L-F-_2","T6_2",1
"1233","P2T21_L-F-_3","T6_2",1
"1234","P2T21_L-C-_1","T6_2",1
"1235","P2T21_L-C-_2","T6_2",1
"1236","P2T21_L-C-_3","T6_2",1
"1237","P2T24_WT_1","T6_2",1
"1238","P2T24_WT_2","T6_2",1
"1239","P2T24_WT_3","T6_2",1
"1240","P2T24_C-F-_1","T6_2",1
"1241","P2T24_C-F-_2","T6_2",1
"1242","P2T24_C-F-_3","T6_2",1
"1243","P2T24_L-C-_1","T6_2",1
"1244","P2T24_L-C-_2","T6_2",1
"1245","P2T24_L-C-_3","T6_2",1
"1246","P2T3_WT_1","T6_3",0
"1247","P2T3_WT_2","T6_3",0
"1248","P2T3_WT_3","T6_3",0
"1249","P2T3_C-F-_1","T6_3",0
"1250","P2T3_C-F-_2","T6_3",0
"1251","P2T3_C-F-_3","T6_3",0
"1252","P2T3_L-F-_1","T6_3",0
"1253","P2T3_L-F-_2","T6_3",0
"1254","P2T3_L-F-_3","T6_3",0
"1255","P2T6_WT_1","T6_3",0
"1256","P2T6_WT_2","T6_3",0
"1257","P2T6_WT_3","T6_3",0
"1258","P2T6_C-F-_1","T6_3",0
"1259","P2T6_C-F-_2","T6_3",0
"1260","P2T6_C-F-_3","T6_3",0
"1261","P2T6_L-F-_1","T6_3",0
"1262","P2T6_L-F-_2","T6_3",0
"1263","P2T6_L-F-_3","T6_3",0
"1264","P2T9_WT_1","T6_3",0
"1265","P2T9_WT_2","T6_3",0
"1266","P2T9_WT_3","T6_3",1
"1267","P2T9_C-F-_1","T6_3",0
"1268","P2T9_C-F-_2","T6_3",1
"1269","P2T9_C-F-_3","T6_3",1
"1270","P2T9_L-F-_1","T6_3",1
"1271","P2T9_L-F-_2","T6_3",0
"1272","P2T9_L-F-_3","T6_3",1
"1273","P2T9_L-C-_1","T6_3",1
"1274","P2T9_L-C-_2","T6_3",1
"1275","P2T9_L-C-_3","T6_3",1
"1276","P2T12_WT_1","T6_3",1
"1277","P2T12_WT_2","T6_3",1
"1278","P2T12_WT_3","T6_3",1
"1279","P2T12_C-F-_1","T6_3",1
"1280","P2T12_C-F-_2","T6_3",1
"1281","P2T12_L-F-_1","T6_3",1
"1282","P2T12_L-F-_2","T6_3",1
"1283","P2T12_L-F-_3","T6_3",1
"1284","P2T12_L-C-_1","T6_3",1
"1285","P2T12_L-C-_2","T6_3",1
"1286","P2T12_L-C-_3","T6_3",1
"1287","P2T15_WT_1","T6_3",1
"1288","P2T15_WT_2","T6_3",1
"1289","P2T15_WT_3","T6_3",1
"1290","P2T15_C-F-_1","T6_3",1
"1291","P2T15_C-F-_2","T6_3",1
